index,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4
train,0.9740608228980321,0.9645796064400717,0.9508050089445439,0.9443649373881933,0.9076923076923077,0.8568872987477638,0.8608228980322004,0.7661896243291592,0.7166368515205724
test,0.9628571428571429,0.9635714285714284,0.9507142857142856,0.9464285714285714,0.9007142857142858,0.8142857142857143,0.8264285714285713,0.7171428571428571,0.6514285714285715
